sample_id,iteration,requirement,num_rules,uncovered_situations,stored_legacy,best,worst,exact_legacy,exact_best,exact_worst,diff_stored,diff_exact,best_minus_worst_exact,exact_solver
1,5,avoid_moving_seg2,128,0,0.7449955360236625,0.7449955360236626,0.7449955360236626,0.7449848713793275,0.7449848713793275,0.7449848713793275,1.1102230246251565e-16,0.0,0.0,interval iteration
1,5,avoid_moving_seg3,128,0,0.006859564933281548,0.006859564933281659,0.006859564933281659,0.006838510518307972,0.006838510518307972,0.006838510518307972,1.1102230246251565e-16,0.0,0.0,interval iteration
2,1,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
2,1,goal2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
2,1,goal3,128,0,0.9848958594089308,0.9848958594089308,0.9848958594089308,0.9849335625760023,0.9849335625760023,0.9849335625760023,0.0,0.0,0.0,interval iteration
2,1,seq_1_before_2,128,0,0.03103503451581997,0.03103503451581997,0.03103503451581997,0.0310350360019252,0.0310350360019252,0.0310350360019252,0.0,0.0,0.0,interval iteration
2,1,seq_2_before_3,128,0,0.01878692599574847,0.01878692599574847,0.018825028914437936,0.018787542680165983,0.018787542680165987,0.0187875431360367,0.0,4.558707161761433e-10,4.558707127066963e-10,interval iteration
2,1,complete_sequence,128,0,0.0036455024028343008,0.0036455024028343008,0.003645897639311446,0.0036455340174990107,0.0036455340174990107,0.003645534025352948,0.0,7.853937118718068e-12,7.853937118718068e-12,interval iteration
2,1,avoid_moving_seg1,128,0,0.62389905094551,0.62389905094551,0.62389905094551,0.6238568361463943,0.6238568361463945,0.6238568361463945,0.0,2.220446049250313e-16,0.0,interval iteration
2,1,avoid_moving_seg2,128,0,0.35649973143892744,0.3564997314389273,0.3564997314389273,0.35639470304818976,0.35639470304818954,0.35639470304818954,1.1102230246251565e-16,2.220446049250313e-16,0.0,interval iteration
2,1,avoid_moving_seg3,128,0,0.38454814889762623,0.38454814889762623,0.38454814889762623,0.38446577578267926,0.3844657757826795,0.3844657757826795,0.0,2.220446049250313e-16,0.0,interval iteration
2,2,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
2,2,goal2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
2,2,goal3,128,0,0.9106432981651855,0.9106432981651855,0.9106432981651855,0.9106495250855333,0.9106495250855331,0.9106495250855331,0.0,2.220446049250313e-16,0.0,interval iteration
2,2,seq_1_before_2,128,0,0.131933973074426,0.131933973074426,0.131933973074426,0.13193575041541272,0.13193575041541267,0.13193575041541267,0.0,5.551115123125783e-17,0.0,interval iteration
2,2,seq_2_before_3,128,0,0.11141711887821255,0.11141711887821254,0.11142548037429822,0.11141823801510148,0.11141823801510146,0.11141823812294027,1.3877787807814457e-17,1.0783879345055425e-10,1.0783880732834206e-10,interval iteration
2,2,complete_sequence,128,0,0.0202149618359107,0.02021496183591069,0.020216048690071542,0.020215107521093314,0.020215107521093314,0.02021510753488509,6.938893903907228e-18,1.3791776748428575e-11,1.3791776748428575e-11,interval iteration
2,2,avoid_moving_seg1,128,0,0.3668736169442409,0.3668736169442409,0.3668736169442409,0.36687067102888626,0.36687067102888626,0.36687067102888626,0.0,0.0,0.0,interval iteration
2,2,avoid_moving_seg2,128,0,0.33460565457699465,0.33460565457699465,0.33460565457699465,0.33459707601865407,0.3345970760186543,0.3345970760186543,0.0,2.220446049250313e-16,0.0,interval iteration
2,2,avoid_moving_seg3,128,0,0.38735254264248564,0.38735254264248586,0.38735254264248586,0.387345061235022,0.387345061235022,0.387345061235022,2.220446049250313e-16,0.0,0.0,interval iteration
2,3,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
2,3,goal2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
2,3,goal3,128,0,0.9958303196251472,0.9958303196251472,0.9958303196251472,0.9960379576547016,0.9960379576547013,0.9960379576547013,0.0,3.3306690738754696e-16,0.0,interval iteration
2,3,seq_1_before_2,128,0,0.11732097495506971,0.11732097495506971,0.11732097495506971,0.11732204086999906,0.11732204086999908,0.11732204086999908,0.0,1.3877787807814457e-17,0.0,interval iteration
2,3,seq_2_before_3,128,0,0.13169527848586626,0.1316952784858664,0.1319049195512081,0.13176196261843925,0.1317619626184393,0.13176196264225104,1.3877787807814457e-16,2.38117858764042e-11,2.381173036525297e-11,interval iteration
2,3,complete_sequence,128,0,0.022230250426460853,0.022230250426460853,0.022265204754707058,0.022241368949708927,0.022241368949708927,0.02224136895367934,0.0,3.970414275134004e-12,3.970414275134004e-12,interval iteration
2,3,avoid_moving_seg1,128,0,0.5172401508132506,0.5172401508132505,0.5172401508132505,0.5172372298578465,0.5172372298578465,0.5172372298578465,1.1102230246251565e-16,0.0,0.0,interval iteration
2,3,avoid_moving_seg2,128,0,0.09966279792444488,0.09966279792444477,0.09966279792444477,0.09964547894063247,0.09964547894063247,0.09964547894063247,1.1102230246251565e-16,0.0,0.0,interval iteration
2,3,avoid_moving_seg3,128,0,0.9049415378025012,0.9049415378025014,0.9049415378025014,0.9048960935638102,0.9048960935638103,0.9048960935638103,2.220446049250313e-16,1.1102230246251565e-16,0.0,interval iteration
2,4,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
2,4,goal2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
2,4,goal3,128,0,0.9975201684649018,0.9975201684649018,0.9975201684649018,0.9975223038088866,0.9975223038088867,0.9975223038088867,0.0,1.1102230246251565e-16,0.0,interval iteration
2,4,seq_1_before_2,128,0,0.04710350749520225,0.04710350749520225,0.04710350749520225,0.047103885925873085,0.047103885925873085,0.047103885925873085,0.0,0.0,0.0,interval iteration
2,4,seq_2_before_3,128,0,0.028562578991760013,0.02856257899176001,0.02856452366013318,0.028562835375797676,0.028562835375797676,0.028562835401561015,3.469446951953614e-18,2.5763339378537253e-11,2.5763339378537253e-11,interval iteration
2,4,complete_sequence,128,0,0.00739289077104087,0.007392890771040868,0.007393188444699161,0.007392934549928199,0.007392934549928199,0.007392934553755781,1.734723475976807e-18,3.827582348292502e-12,3.827582348292502e-12,interval iteration
2,4,avoid_moving_seg1,128,0,0.18535566814014393,0.18535566814014415,0.18535566814014415,0.18534198838449323,0.18534198838449323,0.18534198838449323,2.220446049250313e-16,0.0,0.0,interval iteration
2,4,avoid_moving_seg2,128,0,0.3178858856950686,0.3178858856950685,0.3178858856950685,0.31782835629389194,0.31782835629389217,0.31782835629389217,1.1102230246251565e-16,2.220446049250313e-16,0.0,interval iteration
2,4,avoid_moving_seg3,128,0,0.8923969033771234,0.8923969033771234,0.8923969033771234,0.8923887734357292,0.8923887734357292,0.8923887734357292,0.0,0.0,0.0,interval iteration
2,5,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
2,5,goal2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
2,5,goal3,128,0,0.9914964808192466,0.9914964808192464,0.9914964808192464,0.9915107362339026,0.9915107362339026,0.9915107362339026,2.220446049250313e-16,0.0,0.0,interval iteration
2,5,seq_1_before_2,128,0,0.14661301588083347,0.14661301588083347,0.14661301588083347,0.14661311349993683,0.1466131134999368,0.1466131134999368,0.0,2.7755575615628914e-17,0.0,interval iteration
2,5,seq_2_before_3,128,0,0.09786251011232902,0.09786251011232902,0.09787695379176675,0.09786407179487085,0.09786407179487086,0.09786407206260295,0.0,2.677321003785593e-10,2.677320865007715e-10,interval iteration
2,5,complete_sequence,128,0,0.015091955965800239,0.015091955965800239,0.015093371825180224,0.015092109051575413,0.015092109051575415,0.015092109077820326,0.0,2.6244912493256223e-11,2.6244910758532747e-11,interval iteration
2,5,avoid_moving_seg1,128,0,0.6073191791037006,0.6073191791037006,0.6073191791037006,0.6073179842981864,0.6073179842981864,0.6073179842981864,0.0,0.0,0.0,interval iteration
2,5,avoid_moving_seg2,128,0,0.383179258957116,0.383179258957116,0.383179258957116,0.38317163910262975,0.38317163910262986,0.38317163910262986,0.0,1.1102230246251565e-16,0.0,interval iteration
2,5,avoid_moving_seg3,128,0,0.894399783447579,0.894399783447579,0.894399783447579,0.8943979726557401,0.8943979726557401,0.8943979726557401,0.0,0.0,0.0,interval iteration
3,1,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,1,goal2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,1,goal3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,1,seq_1_before_2,128,0,0.10081174981734206,0.10081174981734206,0.10081174981734206,0.10081174981734212,0.10081174981734212,0.10081174981734212,0.0,0.0,0.0,interval iteration
3,1,seq_2_before_3,128,0,0.17791214208976314,0.17791214208976314,0.17791886937762558,0.1779133305367172,0.1779133305367172,0.17791333068082493,0.0,1.4410772575246256e-10,1.4410772575246256e-10,interval iteration
3,1,complete_sequence,128,0,0.02199613324486896,0.02199613324486896,0.021996497926372593,0.021996211977992945,0.021996211977992945,0.02199621198523205,0.0,7.239105148659775e-12,7.239105148659775e-12,interval iteration
3,1,avoid_moving_seg1,128,0,0.9426585964369489,0.9426585964369489,0.9426585964369489,0.9426585257174315,0.9426585257174315,0.9426585257174315,0.0,0.0,0.0,interval iteration
3,1,avoid_moving_seg2,128,0,0.9929771949290999,0.9929771949290999,0.9929771949290999,0.9929770039091237,0.9929770039091237,0.9929770039091237,0.0,0.0,0.0,interval iteration
3,1,avoid_moving_seg3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,2,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,2,goal2,128,0,0.999919610628813,0.999919610628813,0.999919610628813,0.9999205580655302,0.9999205580655302,0.9999205580655302,0.0,0.0,0.0,interval iteration
3,2,goal3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,2,seq_1_before_2,128,0,0.09962983293571759,0.09962983293571759,0.09962983293571759,0.09962983293571762,0.09962983293571762,0.09962983293571762,0.0,0.0,0.0,interval iteration
3,2,seq_2_before_3,128,0,0.7153471613835207,0.7153471613835207,0.715361546533062,0.715359365757297,0.715359365757297,0.715359365994288,0.0,2.369909823940475e-10,2.369909823940475e-10,interval iteration
3,2,complete_sequence,128,0,0.08744654368603337,0.08744654368603338,0.08744821583675155,0.0874480350092309,0.0874480350092309,0.08744803504022669,1.3877787807814457e-17,3.099578926857305e-11,3.099578926857305e-11,interval iteration
3,2,avoid_moving_seg1,128,0,0.8066316379202744,0.8066316379202744,0.8066316379202744,0.8066312475309214,0.8066312475309214,0.8066312475309214,0.0,0.0,0.0,interval iteration
3,2,avoid_moving_seg2,128,0,0.999159080278985,0.999159080278985,0.999159080278985,0.9991590701650178,0.9991590701650178,0.9991590701650178,0.0,0.0,0.0,interval iteration
3,2,avoid_moving_seg3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,3,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,3,goal2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,3,goal3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,3,seq_1_before_2,128,0,0.1725272132779067,0.1725272132779067,0.1725272132779067,0.1725272132779067,0.1725272132779067,0.1725272132779067,0.0,0.0,0.0,interval iteration
3,3,seq_2_before_3,128,0,0.7668129565569374,0.7668129565569374,0.766825419683735,0.766824421971009,0.7668244219710091,0.7668244222025883,0.0,2.3157931128281461e-10,2.3157920026051215e-10,interval iteration
3,3,complete_sequence,128,0,0.15185542078617786,0.1518554207861778,0.15185789933249816,0.15185770091617934,0.15185770091617934,0.15185770096230666,5.551115123125783e-17,4.612732418252108e-11,4.612732418252108e-11,interval iteration
3,3,avoid_moving_seg1,128,0,0.3604037526887587,0.3604037526887587,0.3604037526887587,0.3604033332595694,0.3604033332595693,0.3604033332595693,0.0,1.1102230246251565e-16,0.0,interval iteration
3,3,avoid_moving_seg2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,3,avoid_moving_seg3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,4,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,4,goal2,128,0,0.9999203187121031,0.9999203187121031,0.9999203187121031,0.999920558081609,0.9999205580816088,0.9999205580816088,0.0,1.1102230246251565e-16,0.0,interval iteration
3,4,goal3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
3,4,seq_1_before_2,128,0,0.09962983293571759,0.09962983293571759,0.09962983293571759,0.09962983293571762,0.09962983293571762,0.09962983293571762,0.0,0.0,0.0,interval iteration
3,4,seq_2_before_3,128,0,0.7153471613835207,0.7153471613835207,0.715361546533062,0.715359365757297,0.715359365757297,0.715359365994288,0.0,2.369909823940475e-10,2.369909823940475e-10,interval iteration
